item_id,item_name,category_id,max_quantity
1098,carpaccio di salmone,2,1
1099,carrot bagel sandwich,2,1
1100,carrot cake,2,1
1101,carrot juice,2,1
1102,carrot potage,2,1
1103,carrot scones,2,1
1104,carrot- tops curry,2,1
1105,carton beverage,2,1
1106,cartoonist's set,2,1
1107,Casablanca lilies,2,1
1108,cassette player,2,1
1109,cat grass,2,1
1110,cat plushie,2,1
1111,catfish model,2,1
1112,celebratory candles,2,1
1113,centipede model,2,1
1114,chafing dish,2,1
1115,chainsaw,2,1
1116,champiñones al ajillo,2,1
1117,char model,2,1
1118,cherry jam,2,1
1119,cherry jelly,2,1
1120,cherry pie,2,1
1121,cherry salmon model,2,1
1122,cherry smoothie,2,1
1123,cherry speakers,2,1
1124,cherry tart,2,1
1125,cherry- blossom bonsai,2,1
1126,chessboard,2,1
1127,Chinese- style meal,2,1
1128,chocolate heart,2,1
1129,cicada shell model,2,1
1130,Cinnamoroll tray,2,1
1131,circle cushion,2,1
1132,citrus long- horned b. model,2,1
1133,clam chowder,2,1
1134,classic pitcher,2,1
1135,clipboard,2,1
1136,clown fish model,2,1
1137,coconut cookies,2,1
1138,coconut juice,2,1
1139,coconut milk,2,1
1140,coconut oil,2,1
1141,coconut pancakes,2,1
1142,coconut pudding,2,1
1143,coelacanth model,2,1
1144,coffee beans,2,1
1145,coffee cup,2,1
1146,coffee grinder,2,1
1147,coin,2,1
1148,colorful juice,2,1
1149,common bluebottle model,2,1
1150,common butterfly model,2,1
1151,cookies,2,1
1152,cooking tools,2,1
1153,cool globe,2,1
1154,cooler box,2,1
1155,cordless phone,2,1
1156,cornucopia,2,1
1157,crawfish model,2,1
1158,cream and sugar,2,1
1159,cricket model,2,1
1160,crucian carp model,2,1
1161,cube light,2,1
1162,cucumber horse,2,1
1163,cup with saucer,2,1
1164,curry with rice,2,1
1165,cushion,2,1
1166,cute music player,2,1
1167,cutlery,2,1
1168,cutting board,2,1
1169,cyclommatus stag model,2,1
1170,dab model,2,1
1171,dace model,2,1
1172,DAL model plane,2,1
1173,DAL mug,2,1
1174,Dala horse,2,1
1175,damselfly model,2,1
1176,dango,2,1
1177,darner dragonfly model,2,1
1178,decorative bottles,2,1
1179,decorative plate,2,1
1180,decoy duck,2,1
1181,deep fryer,2,1
1182,desk mirror,2,1
1183,desktop computer,2,1
1184,desktop mic,2,1
1185,dessert carrier,2,1
1186,dharma,2,1
1187,diced- salad sandwich set,2,1
1188,die,2,1
1189,digital alarm clock,2,1
1190,dinnerware,2,1
1191,dinosaur toy,2,1
1192,dish- drying rack,2,1
1193,dispenser,2,1
1194,diving beetle model,2,1
1195,document stack,2,1
1196,dollhouse,2,1
1197,dolly,2,1
1198,donation box,2,1
1199,dorado model,2,1
1200,double Gloucester cheese,2,1
1201,dreamy bear toy,2,1
1202,dreamy rabbit toy,2,1
1203,dreamy unicorn toy,2,1
1204,dress- up doll,2,1
1205,drone beetle model,2,1
1206,dung beetle model,2,1
1207,earth- boring dung b. model,2,1
1208,eggplant cow,2,1
1209,electronics kit,2,1
1210,elegant lamp,2,1
1211,emperor butterfly model,2,1
1212,espresso maker,2,1
1213,essay set,2,1
1214,evening cicada model,2,1
1215,extinguisher,2,1
1216,extravagant meal,2,1
1217,fairy bottle,2,1
1218,Famicom,2,1
1219,Famicom Disk System,2,1
1220,fancy tea set,2,1
1221,fancy violin,2,1
1222,fancy water pitcher,2,1
1223,fax machine,2,1
1224,festival zongzi,2,1
1225,Festivale confetti machine,2,1
1226,Festivale drum,2,1
1227,Festivale lamp,2,1
1228,festive top set,2,1
1229,film projector,2,1
1230,Fire Flower,2,1
1231,firefly model,2,1
1232,firewood,2,1
1233,first- aid kit,2,1
1234,first- anniversary cake,2,1
1235,fish container,2,1
1236,fish- and- chips,2,1
1237,flea model,2,1
1238,floating- biotope planter,2,1
1239,flower tabletop mirror,2,1
1240,fly model,2,1
1241,football,2,1
1242,football fish model,2,1
1243,fortune- telling set,2,1
1244,fragrance diffuser,2,1
1245,fragrance sticks,2,1
1246,framed photo,2,1
1247,french fries,2,1
1248,fresh- food trays,2,1
1249,freshwater goby model,2,1
1250,fried rice,2,1
1251,frog model,2,1
1252,frosted cookies,2,1
1253,frosted pretzels,2,1
1254,frozen mini snowperson,2,1
1255,frozen- treat set,2,1
1256,fruit basket,2,1
1257,fruit cupcakes,2,1
1258,fruit pizza,2,1
1259,fruit salad,2,1
1260,fruit scones,2,1
1261,fruit- topped pancakes,2,1
1262,frying pan,2,1
1263,futuristic meal,2,1
1264,Game Boy,2,1
1265,gar model,2,1
1266,garden gnome,2,1
1267,giant cicada model,2,1
1268,giant snakehead model,2,1
1269,giant stag model,2,1
1270,giant trevally model,2,1
1271,giant water bug model,2,1
1272,glass holder with candle,2,1
1273,glass jar,2,1
1274,glass pitcher,2,1
1275,globe,2,1
1276,glowing- moss jar,2,1
1277,gnocchi di carote,2,1
1278,gnocchi di patate,2,1
1279,gnocchi di zucca,2,1
1280,gold bars,2,1
1281,gold bug trophy,2,1
1282,gold fish trophy,2,1
1283,gold HHA trophy,2,1
1284,gold turtle figurine,2,1
1285,golden arowana model,2,1
1286,golden candlestick,2,1
1287,golden decorative plate,2,1
1288,golden dharma,2,1
1289,golden dishes,2,1
1290,golden dung beetle,2,1
1291,Golden Egg,2,1
1292,golden garden bunny,2,1
1293,golden piggy bank,2,1
1294,golden stag model,2,1
1295,golden trout model,2,1
1296,golden urn,2,1
1297,golden wristwatch,2,1
1298,goldfish model,2,1
1299,grand giraffe stag model,2,1
1300,grand goliath beetle model,2,1
1301,grand h. hercules model,2,1
1302,grasshopper model,2,1
1303,gratin,2,1
1304,great purple emperor model,2,1
1305,great white shark model,2,1
1306,grilled sea bass with herbs,2,1
1307,guppy model,2,1
1308,hammerhead shark model,2,1
1309,hamster cage,2,1
1310,handy water cooler,2,1
1311,heart,2,1
1312,Heart Container,2,1
1313,heart- shaped bouquet,2,1
1314,hearty ramen,2,1
1315,Hello Kitty planter,2,1
1316,hermit crab model,2,1
1317,holiday candle,2,1
1318,homework set,2,1
1319,honeybee model,2,1
1320,horned atlas model,2,1
1321,horned dynastid model,2,1
1322,horned elephant model,2,1
1323,horse mackerel model,2,1
1324,hotel mug,2,1
1325,hotel snow globe,2,1
1326,hourglass,2,1
1327,hula doll,2,1
1328,humidifier,2,1
1329,hyacinth lamp,2,1
1330,ice pail,2,1
1331,iced caffè latte,2,1
1332,iced coffee,2,1
1333,iced lemon tea,2,1
1334,imperial pot,2,1
1335,incense burner,2,1
1336,infused- water dispenser,2,1
1337,instant noodles,2,1
1338,ironing set,2,1
1339,Japanese- style meal,2,1
1340,jarred bamboo shoots,2,1
1341,jarred mushrooms,2,1
1342,jewel beetle model,2,1
1343,judge's bell,2,1
1344,kabu ankake,2,1
1345,kagamimochi,2,1
1346,karei no nitsuke,2,1
1347,Kerokero- keroppi doll,2,1
1348,Kerokero- keroppi snack,2,1
1349,ketchup fried rice,2,1
1350,kettle,2,1
1351,kettlebell,2,1
1352,key tray,2,1
1353,killifish model,2,1
1354,king salmon model,2,1
1355,knife block,2,1
1356,koi model,2,1
1357,lab- experiments set,2,1
1358,ladybug model,2,1
1359,lantern,2,1
1360,laptop,2,1
1361,LCD TV (20 in.),2,1
1362,LCD TV (50 in.),2,1
1363,Libra scale,2,1
1364,life ring,2,1
1365,loach model,2,1
1366,long locust model,2,1
1367,Love Tester,2,1
1368,lucky cat,2,1
1369,lucky gold cat,2,1
1370,luncheon plate meal,2,1
1371,M. sunset moth model,2,1
1372,magazine,2,1
1373,magazine rack,2,1
1374,magic kit,2,1
1375,mahi- mahi model,2,1
1376,makeup pouch,2,1
1377,man- faced stink bug model,2,1
1378,mantis model,2,1
1379,marigold decoration,2,1
1380,matryoshka,2,1
1381,melon soda,2,1
1382,metal can,2,1
1383,metal pot,2,1
1384,metronome,2,1
1385,microscope,2,1
1386,microwave,2,1
1387,migratory locust model,2,1
1388,milkshake,2,1
1389,minestrone soup,2,1
1390,mini circuit,2,1
1391,mini dharma,2,1
1392,mini golden dharma,2,1
1393,mini- cactus set,2,1
1394,miso ramen,2,1
1395,mitten crab model,2,1
1396,mixed- fruits bagel sandwich,2,1
1397,mixed- fruits crepe,2,1
1398,mixed- fruits pie,2,1
1399,mixed- fruits sandwich,2,1
1400,mixed- fruits tart,2,1
1401,mixer,2,1
1402,miyama stag model,2,1
1403,model kit,2,1
1404,model kits,2,1
1405,modeling clay,2,1
1406,modern cash register,2,1
1407,mole cricket model,2,1
1408,Mom's candle set,2,1
1409,Mom's cushion,2,1
1410,Mom's homemade cake,2,1
1411,Mom's pen stand,2,1
1412,Mom's plushie,2,1
1413,Mom's tea cozy,2,1
1414,Mom's tissue box,2,1
1415,monarch butterfly model,2,1
1416,moon cakes,2,1
1417,moray eel model,2,1
1418,mosquito model,2,1
1419,moss ball,2,1
1420,moth model,2,1
1421,mug,2,1
1422,mug shelves,2,1
1423,mushroom crepe,2,1
1424,mushroom curry,2,1
1425,mushroom pizza,2,1
1426,mushroom potage,2,1
1427,mushroom salad,2,1
1428,nail- art set,2,1
1429,nanakusa gayu,2,1
1430,Napoleonfish model,2,1
1431,nearly busted radio,2,1
1432,neon tetra model,2,1
1433,NES,2,1
1434,New Year's noodles,2,1
1435,Newton's cradle,2,1
1436,nibble fish model,2,1
1437,nigirizushi,2,1
1438,Nintendo Switch,2,1
1439,Nintendo Switch 2,2,1
1440,Nintendo Switch Lite,2,1
1441,Nook Inc. cushion,2,1
1442,Nook Inc. toilet paper,2,1
1443,nova light,2,1
1444,nuptial ring pillow,2,1
1445,nutcracker,2,1
1446,oarfish model,2,1
1447,office materials,2,1
1448,oil lamp,2,1
1449,old- fashioned alarm clock,2,1
1450,old- fashioned washtub,2,1
1451,olive flounder model,2,1
1452,olive- flounder meunière,2,1
1453,Olivier salad,2,1
1454,omurice,2,1
1455,orange jelly,2,1
1456,orange marmalade,2,1
1457,orange pie,2,1
1458,orange pound cake,2,1
1459,orange smoothie,2,1
1460,orange tart,2,1
1461,orchid mantis model,2,1
1462,organic bread,2,1
1463,ornament table lamp,2,1
1464,osechi,2,1
1465,owl clock,2,1
1466,pad krapow,2,1
1467,paint cans,2,1
1468,painting set,2,1
1469,pale chub model,2,1
1470,pancakes,2,1
1471,paper kite butterfly model,2,1
1472,paper tiger,2,1
1473,Paradise Planning candles,2,1
1474,Paradise Planning cushion,2,1
1475,Paradise Planning mug,2,1
1476,Paradise Planning photo,2,1
1477,Paradise Planning planter,2,1
1478,Paradise Planning tissues,2,1
1479,peach jam,2,1
1480,peach jelly,2,1
1481,peach pie,2,1
1482,peach smoothie,2,1
1483,peach surprise box,2,1
1484,peach tart,2,1
1485,peacock butterfly model,2,1
1486,pear jam,2,1
1487,pear jelly,2,1
1488,pear pie,2,1
1489,pear smoothie,2,1
1490,pear tart,2,1
1491,pedal board,2,1
1492,pesce all'acqua pazza,2,1
1493,pet food bowl,2,1
1494,phonograph,2,1
1495,pickled veggies,2,1
1496,picnic basket,2,1
1497,piggy bank,2,1
1498,pike model,2,1
1499,pilaf,2,1
1500,pile of cash,2,1
1501,pill bug model,2,1
1502,pine bonsai tree,2,1
1503,piranha model,2,1
1504,pizza margherita,2,1
1505,plain cupcakes,2,1
1506,plain scones,2,1
1507,plasma ball,2,1
1508,plastic canister,2,1
1509,Pocket modern camper,2,1
1510,Pocket vintage camper,2,1
1511,poke,2,1
1512,Pompompurin pudding,2,1
1513,pond smelt model,2,1
1514,pondskater model,2,1
1515,pop- eyed goldfish model,2,1
1516,pop- up book,2,1
1517,pop- up toaster,2,1
1518,popcorn snack set,2,1
1519,porcelain vase,2,1
1520,portable radio,2,1
1521,portable record player,2,1
1522,pot,2,1
1523,potato curry,2,1
1524,potato galette,2,1
1525,potato potage,2,1
1526,potted starter plants,2,1
1527,pound cake,2,1
1528,power stone,2,1
1529,premium nigirizushi,2,1
1530,pretzels,2,1
1531,pro coffee grinder,2,1
1532,pro tape recorder,2,1
1533,professional headphones,2,1
1534,protein shaker bottle,2,1
1535,public telephone,2,1
1536,puffer fish model,2,1
1537,pull- apart bread,2,1
1538,pumpkin bagel sandwich,2,1
1539,pumpkin cupcakes,2,1
1540,pumpkin curry,2,1
1541,pumpkin pie,2,1
1542,pumpkin pound cake,2,1
1543,pumpkin scones,2,1
1544,pumpkin soup,2,1
1545,puppy plushie,2,1
1546,R. Brooke's birdwing model,2,1
1547,rainbow stag model,2,1
1548,rainbowfish model,2,1
1549,ranchu goldfish model,2,1
1550,rattan table lamp,2,1
1551,rattan towel basket,2,1
1552,ray model,2,1
1553,record box,2,1
1554,recycled- can thumb piano,2,1
1555,recycled- paper bundle,2,1
1556,red dragonfly model,2,1
1557,red snapper model,2,1
1558,Reese & Cyrus photo plate,2,1
1559,Resetti model,2,1
1560,revolving spice rack,2,1
1561,ribbon eel model,2,1
1562,rice cooker,2,1
1563,rice grasshopper model,2,1
1564,ring,2,1
1565,ring light,2,1
1566,Ring- Con,2,1
1567,ringtoss,2,1
1568,risotto,2,1
1569,robust cicada model,2,1
1570,Roost sablé cookie,2,1
1571,rosalia batesi beetle model,2,1
1572,rotary phone,2,1
1573,Rover's briefcase,2,1
1574,rupee,2,1
1575,saddled bichir model,2,1
1576,salad,2,1
1577,salad- stuffed tomato,2,1
1578,salade de carottes râpées,2,1
1579,salmon bagel sandwich,2,1
1580,salmon model,2,1
1581,salmon sandwich,2,1
1582,sampler,2,1
1583,sandwich plate meal,2,1
1584,sardines in oil,2,1
1585,sautéed olive flounder,2,1
1586,savory bread,2,1
1587,saw shark model,2,1
1588,saw stag model,2,1
1589,scarab beetle model,2,1
1590,Scorpio lamp,2,1
1591,scorpion model,2,1
1592,scrapbook,2,1
1593,sea bass model,2,1
1594,sea butterfly model,2,1
1595,sea globe,2,1
1596,sea horse model,2,1
1597,sea- bass pie,2,1
1598,seafood ajillo,2,1
1599,seafood pizza,2,1
1600,seafood salad,2,1
1601,seaweed soup,2,1
1602,sewing machine,2,1
1603,sewing project,2,1
1604,shaved- ice maker,2,1
1605,Shell,2,1
1606,shell lamp,2,1
1607,shell music box,2,1
1608,shell speaker,2,1
1609,shio ramen,2,1
1610,shopping bag,2,1
1611,shopping basket,2,1
1612,shoyu ramen,2,1
1613,silver bug trophy,2,1
1614,silver fish trophy,2,1
1615,silver HHA trophy,2,1
1616,simple kettle,2,1
1617,siphon,2,1
1618,siren,2,1
1619,skateboard,2,1
1620,SLR camera,2,1
1621,small vase,2,1
1622,snack,2,1
1623,snack bread,2,1
1624,snail model,2,1
1625,snapping turtle model,2,1
1626,snow globe,2,1
1627,soft- shelled turtle model,2,1
1628,songpyeon,2,1
1629,soup kettle,2,1
1630,spaghetti carbonara,2,1
1631,spaghetti genovese,2,1
1632,spaghetti marinara,2,1
1633,spaghetti napolitan,2,1
1634,spaghetti peperoncino,2,1
1635,spider model,2,1
1636,Splattershot,2,1
1637,spooky candy set,2,1
1638,spooky cookies,2,1
1639,spooky lantern,2,1
1640,spooky table setting,2,1
1641,spooky trick lamp,2,1
1642,spray can,2,1
1643,squid model,2,1
1644,squid- ink curry,2,1
1645,squid- ink spaghetti,2,1
1646,stack of books,2,1
1647,stack of clothes,2,1
1648,stacked bags,2,1
1649,stacked bottle crates,2,1
1650,stacked magazines,2,1
1651,stacked shoeboxes,2,1
1652,stand mixer,2,1
1653,star clock,2,1
1654,steamer- basket set,2,1
1655,stewpot,2,1
1656,stinkbug model,2,1
1657,stovetop espresso maker,2,1
1658,strapped books,2,1
1659,strawberry soda,2,1
1660,stringfish model,2,1
1661,sturdy paper bag,2,1
1662,sturdy sewing box,2,1
1663,sturgeon model,2,1
1664,succulent plant,2,1
1665,suckerfish model,2,1
1666,sugar crepe,2,1
1667,Super Famicom,2,1
1668,Super Mushroom,2,1
1669,Super NES (NTSC version),2,1
1670,Super NES (PAL version),2,1
1671,Super Sea Snail,2,1
1672,Super Star,2,1
1673,super- premium nigirizushi,2,1
1674,surgeonfish model,2,1
1675,surichwi tteok,2,1
1676,sweetfish model,2,1
1677,table lamp,2,1
1678,table setting,2,1
1679,tablet device,2,1
1680,tabletop festive tree,2,1
1681,tabletop POP display,2,1
1682,tabletop record player,2,1
1683,tadpole model,2,1
1684,tangled cords,2,1
1685,tangyuan,2,1
1686,tantanmen,2,1
1687,tape deck,2,1
1688,tarantula model,2,1
1689,tea set,2,1
1690,terrarium,2,1
1691,thank- you Dad mug,2,1
1692,thank- you Mom mug,2,1
1693,throwback container,2,1
1694,throwback gothic mirror,2,1
1695,throwback skull radio,2,1
1696,throwback wrestling figure,2,1
1697,thumbprint jam cookies,2,1
1698,tiger beetle model,2,1
1699,tiger butterfly model,2,1
1700,tilapia model,2,1
1701,tin bucket,2,1
1702,tin robot,2,1
1703,tissue box,2,1
1704,tomates al ajillo,2,1
1705,tomato bagel sandwich,2,1
1706,tomato curry,2,1
1707,tomato juice,2,1
1708,tomato puree,2,1
1709,toolbox,2,1
1710,toothbrush- and- cup set,2,1
1711,touchscreen cash register,2,1
1712,toy box,2,1
1713,toy centipede,2,1
1714,toy cockroach,2,1
1715,toy duck,2,1
1716,traditional balancing toy,2,1
1717,traditional tea set,2,1
1718,tree's bounty lamp,2,1
1719,tree's bounty little tree,2,1
1720,Triforce,2,1
1721,tubular lamp,2,1
1722,tubular magazine rack,2,1
1723,tuna model,2,1
1724,Turkey Day casserole,2,1
1725,Turkey Day decorations,2,1
1726,Turkey Day table setting,2,1
1727,Turkey Day wheat decor,2,1
1728,turnip salad,2,1
1729,TV with VCR,2,1
1730,twelve- grape dish,2,1
1731,typewriter,2,1
1732,ukulele,2,1
1733,Ultra Machine,2,1
1734,unfinished puzzle,2,1
1735,unfolded reference sheet,2,1
1736,unglazed dish set,2,1
1737,upright speaker,2,1
1738,veggie basket,2,1
1739,veggie cookies,2,1
1740,veggie crepe,2,1
1741,veggie cupcakes,2,1
1742,veggie plate meal,2,1
1743,veggie quiche,2,1
1744,veggie sandwich,2,1
1745,veggie sandwich set,2,1
1746,vine lamp,2,1
1747,violin beetle model,2,1
1748,walker cicada model,2,1
1749,walking leaf model,2,1
1750,walking stick model,2,1
1751,wasp model,2,1
1752,water bird,2,1
1753,wedding cake,2,1
1754,wedding candle set,2,1
1755,western- style meal,2,1
1756,whale shark model,2,1
1757,wharf roach model,2,1
1758,whoopee cushion,2,1
1759,windflower fan,2,1
1760,wobbling Zipper toy,2,1
1761,wooden bucket,2,1
1762,wooden fish,2,1
1763,wooden music box,2,1
1764,wooden table mirror,2,1
1765,wooden toolbox,2,1
1766,wooden- block toy,2,1
1767,wristwatch,2,1
1768,yellow butterfly model,2,1
1769,yellow perch model,2,1
1770,Yule log,2,1
1771,yunomi teacup,2,1
1772,Yut Nori,2,1
1773,zebra turkeyfish model,2,1
1774,zodiac boar figurine,2,1
1775,zodiac dog figurine,2,1
1776,zodiac dragon figurine,2,1
1777,zodiac horse figurine,2,1
1778,zodiac monkey figurine,2,1
1779,zodiac ox figurine,2,1
1780,zodiac pig figurine,2,1
1781,zodiac rabbit figurine,2,1
1782,zodiac rat figurine,2,1
1783,zodiac rooster figurine,2,1
1784,zodiac sheep figurine,2,1
1785,zodiac snake figurine,2,1
1786,zodiac tiger figurine,2,1
1787,π pie,2,1
1788,air conditioner,3,1
1789,antique phone,3,1
1790,art plaque,3,1
1791,autograph cards,3,1
1792,bamboo wall decoration,3,1
1793,bathroom towel rack,3,1
1794,blue rose wreath,3,1
1795,bone doorplate,3,1
1796,boomerang,3,1
1797,breaker,3,1
1798,bronze HHA plaque,3,1
1799,broom and dustpan,3,1
1800,bug plaque,3,1
1801,bug poster,3,1
1802,bulletin board,3,1
1803,Bunny Day glowy garland,3,1
1804,Bunny Day wall clock,3,1
1805,Bunny Day wreath,3,1
1806,butterfly- fish model,3,1
1807,cherry lamp,3,1
1808,cherry- blossom clock,3,1
1809,chic cosmos wreath,3,1
1810,chic windflower wreath,3,1
1811,coconut wall planter,3,1
1812,cool hyacinth wreath,3,1
1813,cool pansy wreath,3,1
1814,cool windflower wreath,3,1
1815,corkboard,3,1
1816,cosmos wreath,3,1
1817,crest doorplate,3,1
1818,cuckoo clock,3,1
1819,cute wall- mounted clock,3,1
1820,dark lily wreath,3,1
1821,dark rose wreath,3,1
1822,dark tulip wreath,3,1
1823,deer decoration,3,1
1824,diner neon clock,3,1
1825,double- sided wall clock,3,1
1826,dreamy wall rack,3,1
1827,dried- flower garland,3,1
1828,exit sign,3,1
1829,fancy frame,3,1
1830,fancy lily wreath,3,1
1831,fancy mum wreath,3,1
1832,fancy rose wreath,3,1
1833,festive wreath,3,1
1834,fish doorplate,3,1
1835,fish plaque,3,1
1836,fish poster,3,1
1837,fish print,3,1
1838,fishing- boat flag,3,1
1839,floral sconce,3,1
1840,floral swag,3,1
1841,formal paper,3,1
1842,fossil doorplate,3,1
1843,fossil plaque,3,1
1844,framed art poster,3,1
1845,framed fossil poster,3,1
1846,framed poster,3,1
1847,framed sea- creature poster,3,1
1848,fruit wreath,3,1
1849,gears,3,1
1850,glow- in- the- dark stickers,3,1
1851,glowing- moss wreath,3,1
1852,gold HHA plaque,3,1
1853,gold rose wreath,3,1
1854,golden gears,3,1
1855,grasshopper- head model,3,1
1856,hanging scroll,3,1
1857,hanging terrarium,3,1
1858,heart doorplate,3,1
1859,Hello Kitty clock,3,1
1860,HHA pennant,3,1
1861,horseshoe door decoration,3,1
1862,hotel pennant,3,1
1863,hotel towel rack,3,1
1864,hotel wall clock,3,1
1865,hyacinth wreath,3,1
1866,imperial decorative shelves,3,1
1867,imperial dining lantern,3,1
1868,intercom monitor,3,1
1869,iron doorplate,3,1
1870,iron wall lamp,3,1
1871,iron wall rack,3,1
1872,ironwood clock,3,1
1873,Jack's portrait,3,1
1874,key holder,3,1
1875,Kiki & Lala clock,3,1
1876,Leo sculpture,3,1
1877,light switch,3,1
1878,light- bulb sign,3,1
1879,lily wreath,3,1
1880,log wall- mounted clock,3,1
1881,Lunar New Year decoration,3,1
1882,macrame tapestry,3,1
1883,magnetic knife rack,3,1
1884,mantis- head model,3,1
1885,marble wall clock,3,1
1886,mermaid wall clock,3,1
1887,mobile,3,1
1888,Mom's art,3,1
1889,Mom's embroidery,3,1
1890,mounted black bass,3,1
1891,mounted blue marlin,3,1
1892,mounted mountain bike,3,1
1893,mum wreath,3,1
1894,mushroom wreath,3,1
1895,My Melody clock,3,1
1896,natural mum wreath,3,1
1897,New Year's shimekazari,3,1
1898,Nook Inc. doorplate,3,1
1899,Nook Inc. poster,3,1
1900,nuptial doorplate,3,1
1901,orange wall- mounted clock,3,1
1902,ornament mobile,3,1
1903,ornament wreath,3,1
1904,pansy wreath,3,1
1905,Paradise Planning poster,3,1
1906,Paradise Planning wall flag,3,1
1907,party garland,3,1
1908,paw- print doorplate,3,1
1909,pendulum clock,3,1
1910,pennant,3,1
1911,pitcher plant,3,1
1912,Pompompurin TV,3,1
1913,pot rack,3,1
1914,potted ivy,3,1
1915,pretty cosmos wreath,3,1
1916,pretty tulip wreath,3,1
1917,purple hyacinth wreath,3,1
1918,raccoon wall clock,3,1
1919,retro radiator,3,1
1920,rose wreath,3,1
1921,Sagittarius arrow,3,1
1922,set of stockings,3,1
1923,shamrock doorplate,3,1
1924,shell wreath,3,1
1925,ship- wheel door decoration,3,1
1926,shower set,3,1
1927,silver HHA plaque,3,1
1928,simple wall shelf,3,1
1929,skateboard wall rack,3,1
1930,skull doorplate,3,1
1931,snazzy pansy wreath,3,1
1932,snowflake wreath,3,1
1933,spider doorplate,3,1
1934,spider web,3,1
1935,spooky garland,3,1
1936,starry garland,3,1
1937,studio wall spotlight,3,1
1938,study poster,3,1
1939,stylish wall spotlight,3,1
1940,surveillance camera,3,1
1941,tapestry,3,1
1942,throwback wall clock,3,1
1943,timber doorplate,3,1
1944,Toy Day stockings,3,1
1945,tree branch wreath,3,1
1946,tree's bounty mobile,3,1
1947,tulip wreath,3,1
1948,ventilation fan,3,1
1949,wall clock,3,1
1950,wall fan,3,1
1951,wall planter,3,1
1952,wall shelf with bottles,3,1
1953,wall- mounted bookshelf,3,1
1954,wall- mounted candle,3,1
1955,wall- mounted LED display,3,1
1956,wall- mounted neon lamps,3,1
1957,wall- mounted phone,3,1
1958,wall- mounted tool board,3,1
1959,wall- mounted TV (20 in.),3,1
1960,wall- mounted TV (50 in.),3,1
1961,wasp- head model,3,1
1962,wedding decoration,3,1
1963,windflower wreath,3,1
1964,wooden- block wall clock,3,1
1965,wooden- plank sign,3,1
1966,world map,3,1
1967,bird mobile,4,1
1968,candle chandelier,4,1
1969,ceiling fan,4,1
1970,ceiling spotlight,4,1
1971,chandelier,4,1
1972,disco ball,4,1
1973,drapery,4,1
1974,dreamy hanging decoration,4,1
1975,dual hanging monitors,4,1
1976,enamel lamp,4,1
1977,festival lantern,4,1
1978,festival- lantern set,4,1
1979,fluorescent light,4,1
1980,hanging cube light,4,1
1981,hanging glowing moss,4,1
1982,hanging guide sign,4,1
1983,hanging lightbulb,4,1
1984,hanging monitor,4,1
1985,hanging shelves,4,1
1986,hanging sign,4,1
1987,hanging stage lights,4,1
1988,horizontal split curtains,4,1
1989,imperial lamp,4,1
1990,milk- glass lamp,4,1
1991,Moroccan lights,4,1
1992,Nordic pendant light,4,1
1993,ornithopter,4,1
1994,paper- chain ceiling garland,4,1
1995,range hood,4,1
1996,round light fixture,4,1
1997,shaded pendant lamp,4,1
1998,simple shaded lamp,4,1
1999,spiral chandelier,4,1
2000,stained- glass light,4,1
2001,vertical split curtains,4,1
2002,vine garland,4,1
2003,wood- shade lamp,4,1
2004,wooden pendant light,4,1
2005,zen light,4,1
2006,brick pillar,5,1
2007,concrete pillar,5,1
2008,golden pillar,5,1
2009,low brick island counter,5,1
2010,low concrete island counter,5,1
2011,low golden island counter,5,1
2012,low marble island counter,5,1
2013,low simple island counter,5,1
2014,low steel island counter,5,1
2015,low wooden island counter,5,1
2016,marble pillar,5,1
2017,partition wall,5,1
2018,simple pillar,5,1
2019,steel pillar,5,1
2020,tall brick island counter,5,1
2021,tall concrete island counter,5,1
2022,tall golden island counter,5,1
2023,tall marble island counter,5,1
2024,tall simple island counter,5,1
2025,tall steel island counter,5,1
2026,tall wooden island counter,5,1
2027,wooden pillar,5,1
2028,abstract wall,6,1
2029,airplane wall,6,1
2030,ancient wall,6,1
2031,antique brick wall,6,1
2032,apparel- shop wall,6,1
2033,apple wall,6,1
2034,aqua tile wall,6,1
2035,arched- window wall,6,1
2036,aurora wall,6,1
2037,autumn wall,6,1
2038,backyard- fence wall,6,1
2039,bamboo wall,6,1
2040,bamboo- grove wall,6,1
2041,bamboo- screen wall,6,1
2042,bank- vault wall,6,1
2043,basic wall,6,1
2044,bathhouse wall,6,1
2045,beaded- curtain wall,6,1
2046,beige art- deco wall,6,1
2047,beige blossoming wall,6,1
2048,beige Moroccan wall,6,1
2049,black botanical- tile wall,6,1
2050,black European- style wall,6,1
2051,black hallway wall,6,1
2052,black perforated- board wall,6,1
2053,black two- toned tile wall,6,1
2054,black window- panel wall,6,1
2055,black- brick wall,6,1
2056,black- crown wall,6,1
2057,blackboard wall,6,1
2058,blue blossoming wall,6,1
2059,blue camo wall,6,1
2060,blue delicate- blooms wall,6,1
2061,blue diner wall,6,1
2062,blue flower- print wall,6,1
2063,blue heart- pattern wall,6,1
2064,blue honeycomb- tile wall,6,1
2065,blue intricate wall,6,1
2066,blue molded- panel wall,6,1
2067,blue Moroccan wall,6,1
2068,blue Moroccan- style wall,6,1
2069,blue painted- wood wall,6,1
2070,blue playroom wall,6,1
2071,blue quilt wall,6,1
2072,blue shanty wall,6,1
2073,blue simple- cloth wall,6,1
2074,blue subway- tile wall,6,1
2075,blue tile wall,6,1
