sale_id,sale_date,amount,product
12484,2021-4-19,146.58,thingamabob
12485,2006-4-7,8001.94,whatsit
12486,2010-1-18,6736.32,whatsit
12487,1996-6-30,7863.56,book
12488,2008-10-11,5222.9,toy
12489,2014-3-20,8460.97,whoozit
12490,2018-3-20,7704.15,phone
12491,2022-4-25,7997.11,whoozit
12492,2023-8-13,2417.9,doohickey
12493,1997-8-16,4891.89,thingy
12494,2011-6-8,8926.93,gizmo
12495,2010-4-22,4314.84,car
12496,2025-8-7,6304.24,thingy
12497,2011-2-21,8067.1,doohickey
12498,1998-12-23,8090.8,thingy
12499,2005-5-19,6468.41,whoozit
12500,1996-2-18,3136.42,phone
12501,2018-1-7,3640.79,thingamabob
12502,2012-11-6,4060.77,thingy
12503,2014-2-20,2479.76,gizmo
12504,2008-11-17,4695.78,whoozit
12505,2004-7-6,2662.72,thingy
12506,2008-10-22,4894.43,gizmo
12507,1995-10-12,4315.50,pet
12508,2021-6-3,5148.35,gadget
12509,2023-5-22,1429.42,whoozit
12510,2017-4-11,4764.91,gadget
12511,2000-4-22,2756.44,car
12512,2016-8-17,5850.16,doohickey
12513,2002-11-18,3714.54,subscription
12514,2020-6-18,1016.99,subscription
12515,1997-7-29,906.27,subscription
12516,2000-4-28,5574.34,toy
12517,2015-5-3,999.8,thingy
12518,1998-7-7,5054.18,gadget
12519,2000-5-6,8159.66,thingy
12520,2014-3-8,6108.72,pet
12521,2012-6-9,8771.95,subscription
12522,2014-12-9,3275.3,doohickey
12523,2005-9-19,8973.37,whoozit
12524,1996-12-29,5709.75,phone
12525,2023-8-20,9477.97,toy
12526,2021-6-23,6767.50,gizmo
12527,2019-12-5,3282.1,subscription
12528,2000-2-10,5339.90,whatchamacalit
12529,2019-3-26,5231.73,book
12530,1995-10-4,966.95,whoozit
12531,2009-2-27,7882.64,thingamabob
12532,2012-7-30,5179.81,gizmo
12533,2015-10-29,5841.98,pet
12534,2024-9-6,9004.84,thingy
12535,2016-6-16,633.42,book
12536,1996-3-10,1356.84,phone
12537,2025-3-18,255.39,thingy
12538,1998-7-6,4935.34,thingamabob
12539,2025-10-10,1796.77,thingy
12540,2005-11-23,5358.78,whoozit
12541,2018-2-18,2015.84,gadget
12542,2018-8-29,5576.20,subscription
12543,2000-3-18,9363.89,phone
12544,2019-4-14,1089.94,pet
12545,2025-1-14,1793.71,doohickey
12546,2009-8-14,2151.82,thingy
12547,2022-10-20,7705.76,car
12548,1997-8-11,7038.80,subscription
12549,2015-2-10,2600.76,car
12550,2009-7-19,5463.20,whatsit
12551,1996-4-22,1367.59,thingamabob
12552,2012-4-14,3505.93,subscription
12553,2009-7-11,5762.50,thingamabob
12554,2004-1-18,797.24,doohickey
12555,2015-9-2,8359.67,doohickey
12556,2016-3-14,7363.96,thingy
12557,2025-7-3,8234.27,pet
12558,2019-12-27,1275.74,toy
12559,2020-9-26,9774.2,doohickey
12560,2013-1-6,9300.78,toy
12561,2013-5-20,4348.35,doohickey
12562,2021-3-19,859.72,pet
12563,2021-10-24,5064.11,thingy
12564,2011-8-6,1017.10,pet
12565,2013-12-7,7584.77,pet
12566,2018-7-13,727.28,whatsit
12567,2020-1-6,4818.78,phone
12568,2001-12-8,2334.24,subscription
12569,1995-11-30,437.78,doohickey
12570,2007-5-14,5226.95,pet
12571,2009-6-22,5373.1,book
12572,2002-3-15,667.76,book
12573,2016-5-19,2977.9,thingy
12574,1996-8-1,6115.16,car
12575,2020-9-20,2093.21,phone
12576,2000-12-13,7838.16,doohickey
12577,2006-9-24,3188.22,gadget
12578,2015-7-25,6303.45,gadget
12579,2014-6-12,658.13,gizmo
12580,2013-5-8,1674.91,whatchamacalit
12581,2012-12-10,4659.80,gizmo
12582,2002-10-13,6807.49,subscription
12583,2010-9-10,8190.65,pet
12584,2024-12-4,2368.41,car
12585,2008-7-14,9734.44,phone
12586,2016-3-15,3123.2,whoozit
12587,2018-4-4,8560.91,gadget
12588,2025-7-5,6048.82,whatsit
12589,1998-10-18,8686.62,pet
12590,2004-6-13,9736.19,doohickey
12591,2003-11-26,8713.71,phone
12592,2002-5-17,524.64,book
12593,2016-3-21,8015.82,whoozit
12594,1999-9-24,3972.14,phone
12595,2019-11-11,5329.1,book
12596,2023-11-29,672.67,doohickey
12597,2001-11-21,3451.52,gizmo
12598,2004-9-29,2904.55,gadget
12599,2025-8-28,3687.2,thingamabob
12600,2013-2-29,3419.60,pet
12601,2012-4-9,5745.13,toy
12602,2000-6-5,9525.64,thingamabob
12603,2007-12-5,3039.19,whatchamacalit
12604,2003-3-17,4780.38,thingy
12605,2015-5-11,9841.86,phone
12606,2012-10-2,6895.88,whoozit
12607,2025-5-17,5342.5,gadget
12608,2020-9-17,3919.32,car
12609,2025-6-2,511.3,pet
12610,2010-10-13,1480.21,whoozit
12611,2026-1-4,6691.88,pet
12612,2009-1-20,1690.13,whoozit
12613,1999-10-15,32.33,toy
12614,2012-3-2,9387.76,gizmo
12615,2005-10-12,3276.39,whoozit
12616,2020-11-18,3621.84,doohickey
12617,2010-1-16,6008.13,thingamabob
12618,2005-5-27,1709.23,pet
12619,2011-1-3,6202.10,phone
12620,1999-7-7,9799.4,whatchamacalit
12621,2021-4-25,9906.86,phone
12622,2009-7-16,7688.39,book
12623,1999-12-28,2014.9,whatchamacalit
12624,2006-10-3,6613.84,thingy
12625,1999-5-9,9403.84,whatsit
12626,2003-7-29,6914.48,toy
12627,2007-3-18,8263.12,whatsit
12628,2001-2-9,7834.68,phone
12629,2020-5-29,117.34,gadget
12630,2015-2-18,4262.45,whatsit
12631,2017-2-23,5935.54,thingamabob
12632,2023-2-23,4967.74,thingy
12633,2011-11-11,4832.65,car
12634,2001-8-26,3787.16,gadget
12635,1998-11-30,3099.35,whatchamacalit
12636,2000-2-20,9361.64,whatsit
12637,1997-6-1,772.37,book
12638,2011-11-25,277.16,book
12639,2011-12-24,6593.32,thingamabob
12640,2012-3-9,1012.72,car
12641,2011-3-10,8035.32,whatchamacalit
12642,1998-12-26,9686.68,thingy
12643,2022-4-6,1096.7,whatsit
12644,2020-5-6,1551.93,thingamabob
12645,2015-6-25,4759.70,pet
12646,2007-5-22,2151.76,doohickey
12647,2014-9-9,7413.56,whoozit
12648,1995-1-9,1347.31,thingy
12649,2014-6-11,7114.42,gadget
12650,2020-6-16,3809.87,car
12651,1997-11-13,4318.34,phone
12652,2001-3-20,3207.51,doohickey
12653,1997-4-29,4699.79,thingamabob
12654,2021-10-18,6113.25,thingamabob
12655,2019-11-29,778.41,book
12656,2022-8-10,7624.78,gizmo
12657,2012-4-30,4435.83,doohickey
12658,2017-9-13,3883.0,toy
12659,2017-10-8,7908.80,doohickey
12660,2024-1-8,7042.53,thingy
12661,2001-3-24,8538.8,whatsit
12662,2023-1-26,5766.58,gadget
12663,2001-9-2,2486.94,gadget
12664,2012-6-15,9084.14,whatsit
12665,2022-6-22,4655.56,thingamabob
12666,2012-4-28,3358.11,doohickey
12667,2013-10-21,6364.63,whatchamacalit
12668,2026-12-30,1224.88,toy
12669,2026-6-28,8762.28,car
12670,2024-11-9,7661.96,car
12671,1995-3-9,8608.8,subscription
12672,2019-11-16,1848.98,phone
12673,2004-3-15,3885.51,pet
12674,2026-8-15,4112.15,gizmo
12675,2011-1-22,9711.33,subscription
12676,2009-4-6,5171.26,gadget
12677,2023-9-11,257.48,phone
12678,1999-4-11,9881.79,thingy
12679,2004-11-28,9711.10,whatsit
12680,2019-9-25,9972.81,phone
12681,2013-4-3,4982.62,subscription
12682,2002-1-28,9656.53,pet
12683,2010-8-27,4542.75,gizmo
12684,2000-6-13,4607.64,whoozit
12685,2006-1-27,1791.20,phone
12686,2024-7-5,8624.64,gadget
12687,2019-3-15,7473.9,whatsit
12688,2023-2-19,3257.38,gadget
12689,2021-12-2,3983.94,pet
12690,2014-11-9,3856.41,whoozit
12691,2008-11-2,4948.94,book
12692,1999-9-5,878.32,gadget
12693,2016-11-23,6136.26,whatsit
12694,2018-11-1,7808.78,pet
12695,1996-1-25,8682.98,toy
12696,2023-5-23,6813.45,whatsit
12697,2004-3-30,2662.99,book
12698,1996-6-21,158.42,thingamabob
12699,2002-5-15,8335.16,subscription
12700,2014-7-28,9521.25,whatchamacalit
12701,2021-10-2,3818.72,car
12702,2024-8-20,6669.86,subscription
12703,2022-7-24,1612.58,thingamabob
12704,2017-6-12,7390.45,whatsit
12705,2025-4-30,2222.18,doohickey
12706,2013-1-19,6319.12,gizmo
12707,2009-1-6,1116.82,car
12708,2008-1-17,3095.98,whatsit
12709,1999-1-15,5503.42,car
12710,2026-1-16,376.13,book
12711,2009-11-4,9788.8,gizmo
12712,1995-12-28,1455.71,whatchamacalit
12713,1998-5-17,3125.45,car
12714,2021-2-16,9653.84,doohickey
12715,2021-2-5,9289.51,thingy
12716,2017-3-7,3265.94,doohickey
12717,2015-9-29,8016.77,thingy
12718,2016-9-1,8650.74,doohickey
12719,2026-4-4,8127.65,pet
12720,2000-8-9,38.55,gadget
12721,2002-7-27,6049.95,subscription
12722,2004-11-13,7777.34,toy
12723,1997-2-7,8901.94,pet
12724,2016-11-7,7151.32,book
12725,2025-4-19,8990.10,whatsit
12726,2026-5-2,7396.64,thingy
12727,2008-6-12,6468.54,thingamabob
12728,2020-5-19,5327.87,gizmo
12729,2008-12-8,8980.1,toy
12730,2020-8-3,9868.82,whatsit
12731,1997-9-22,1390.11,thingamabob
12732,2003-12-10,2929.19,car
12733,2013-12-15,5148.18,phone
12734,2008-4-8,8334.55,subscription
12735,1998-12-13,5482.16,car
12736,2024-9-15,4028.71,toy
12737,2005-12-3,5437.9,whoozit
12738,2017-8-9,3429.74,whatchamacalit
12739,2006-6-24,8811.18,phone
12740,2008-10-22,9691.37,thingamabob
12741,2000-12-21,9224.40,gizmo
12742,2007-8-15,1646.53,thingamabob
12743,1996-3-9,9965.69,whatchamacalit
12744,2023-4-10,2476.23,thingamabob
12745,2017-12-30,8831.3,whatsit
12746,2001-10-14,1561.97,toy
12747,2001-4-12,3947.73,thingamabob
12748,2008-7-20,6564.42,gadget
12749,2003-10-10,506.8,whoozit
12750,1996-12-3,6625.59,toy
12751,2011-6-4,4513.76,gizmo
12752,2011-12-10,8512.66,thingy
12753,2005-2-14,7954.30,book
12754,2016-4-16,5743.81,gadget
12755,2022-7-2,302.69,whatchamacalit
12756,2026-12-26,6084.43,whoozit
12757,2003-7-24,4022.41,toy
12758,2025-2-15,5338.95,whatchamacalit
12759,2024-6-23,6583.62,gadget
12760,1998-8-22,5108.73,thingamabob
12761,2016-4-18,8601.54,doohickey
12762,2014-7-28,9123.27,whatsit
12763,2011-4-11,6973.58,gadget
12764,2025-4-8,6836.93,phone
12765,2012-1-23,3353.57,book
12766,2009-7-17,4289.29,whoozit
12767,2015-5-2,1933.26,toy
12768,2024-11-19,758.4,book
12769,2016-2-12,6330.9,gadget
12770,2024-11-8,5311.26,pet
12771,2001-8-28,3412.53,thingy
12772,2004-6-20,337.60,book
12773,1997-2-24,2083.45,subscription
12774,2016-6-4,9097.69,gadget
12775,1995-10-17,7445.20,pet
12776,2005-10-25,1621.87,whatsit
12777,2015-1-8,5346.84,book
12778,2026-2-20,7682.8,doohickey
12779,2013-6-14,9064.53,whoozit
12780,2012-1-3,7193.10,toy
12781,1998-10-13,8873.58,doohickey
12782,2003-3-12,7177.55,gadget
12783,2015-4-19,6336.14,book
12784,2006-8-18,428.99,car
12785,1995-5-28,8526.2,doohickey
12786,2017-8-29,4192.71,thingy
12787,2016-6-8,2891.52,doohickey
12788,2001-5-12,7505.67,phone
12789,2001-4-27,1183.63,whatsit
12790,2026-9-16,3432.17,subscription
12791,2012-9-29,745.25,whatsit
12792,1998-8-8,7143.86,whatsit
12793,2000-1-16,3573.35,pet
12794,2010-12-24,2694.49,car
12795,2007-7-12,7781.64,phone
12796,2022-8-1,528.88,car
12797,2011-12-17,2609.10,thingy
12798,2015-11-5,3952.37,phone
12799,2023-9-26,6707.39,car
12800,2007-1-25,6377.86,gizmo
12801,2011-7-10,303.14,subscription
12802,2001-12-2,1767.58,whatsit
12803,1997-2-22,4833.39,subscription
12804,2012-1-28,8605.16,whatchamacalit
12805,2008-12-15,8867.65,subscription
12806,2004-5-28,2716.69,subscription
12807,2003-2-18,6507.94,whoozit
12808,2005-3-5,6570.94,gizmo
12809,2026-7-12,4063.69,book
12810,1999-7-22,2051.80,toy
12811,2023-9-21,2533.91,doohickey
12812,2002-12-17,337.45,gizmo
12813,2005-7-12,7405.53,subscription
12814,2010-10-2,6312.71,book
12815,2020-1-11,3422.56,doohickey
12816,1999-9-18,5927.24,whatchamacalit
12817,2006-5-27,288.72,subscription
12818,2023-6-27,3088.27,pet
12819,1996-10-15,5805.15,whatsit
12820,2025-12-7,8028.65,book
12821,2017-5-5,5643.76,whatsit
12822,2021-10-28,1654.89,thingy
12823,2020-1-23,3839.53,gizmo
12824,1995-12-26,105.12,toy
12825,2024-3-17,5184.4,doohickey
12826,1996-3-25,676.38,subscription
12827,2024-10-14,9953.26,pet
12828,1995-7-7,4382.19,whatchamacalit
12829,2013-10-27,2855.34,toy
12830,2019-8-21,1715.58,book
12831,2026-8-23,1760.8,whatchamacalit
12832,2023-3-12,6666.23,whoozit
12833,2011-10-21,7547.24,doohickey
12834,2002-11-27,9725.60,thingy
12835,2003-10-16,4478.71,doohickey
12836,2016-11-13,3452.36,toy
12837,1998-2-27,676.14,book
12838,2010-2-28,4263.50,toy
12839,2011-5-26,690.26,whatchamacalit
12840,2014-5-5,1289.98,whatsit
12841,2010-8-5,6713.71,thingy
12842,2014-11-30,7624.67,phone
12843,2026-11-2,1783.78,gadget
12844,1998-4-27,857.87,pet
12845,2010-1-19,7244.99,subscription
12846,2000-6-7,8605.42,whatchamacalit
12847,2011-5-1,7904.81,whoozit
12848,2022-8-19,728.96,gadget
12849,2017-4-3,1646.56,pet
12850,2018-10-2,3116.49,whatsit
12851,2001-1-26,5759.73,gadget
12852,2015-8-21,8250.0,whoozit
12853,1999-4-26,9978.34,thingy
12854,2003-3-30,5343.32,phone
12855,2008-3-30,6104.56,whatsit
12856,2006-4-19,7544.86,phone
12857,2009-6-17,6152.99,thingamabob
12858,1999-2-29,5679.50,phone
12859,2018-8-5,5254.27,whatchamacalit
12860,2012-8-19,7046.13,gizmo
12861,2002-6-27,1987.9,gadget
12862,1997-5-26,4133.70,pet
12863,2016-9-24,7450.85,toy
12864,2001-6-24,1581.32,car
12865,2015-11-29,5228.44,gizmo
12866,1995-4-18,418.81,whatchamacalit
12867,1996-4-8,7423.79,car
12868,2021-1-19,6407.80,book
12869,2005-9-27,7107.10,book
12870,2015-5-21,4454.44,whoozit
12871,2007-10-3,4980.48,toy
12872,2026-3-13,3209.23,whatchamacalit
12873,2016-7-13,7547.26,pet
12874,2016-11-13,3460.65,subscription
12875,2010-1-27,5964.92,whatchamacalit
12876,2016-5-17,487.15,gadget
12877,2007-11-6,8580.79,gizmo
12878,2013-10-5,4385.75,toy
12879,2011-2-24,6411.64,thingy
12880,2007-9-20,3317.2,subscription
12881,2013-3-21,9074.20,whatchamacalit
12882,2004-1-27,2859.66,whatsit
12883,2022-2-6,9239.73,car
12884,2024-4-29,9930.89,pet
12885,1997-1-25,6356.40,whatsit
12886,2008-9-16,2389.73,pet
12887,2014-7-30,5322.39,book
12888,2013-5-2,5074.35,whatchamacalit
12889,2000-11-7,2809.31,gizmo
12890,1998-7-22,12.58,subscription
12891,2020-1-17,3265.36,whatsit
12892,2001-10-6,2632.63,car
12893,2001-9-29,8037.44,whoozit
12894,2025-11-10,7106.94,whatchamacalit
12895,2003-11-23,4723.20,toy
12896,2019-3-23,2437.83,whoozit
12897,1995-11-28,9676.75,book
12898,1999-4-21,6580.67,whoozit
12899,2024-1-28,4607.28,gizmo
12900,1998-1-9,8758.82,thingamabob
12901,2014-5-20,8446.69,phone
12902,2019-11-9,151.61,pet
12903,2005-10-28,8001.90,whatchamacalit
12904,2021-3-18,422.14,doohickey
12905,2015-8-21,5528.97,gizmo
12906,2008-2-18,1914.55,whatchamacalit
12907,2021-3-6,8136.91,whatsit
12908,2022-10-22,5013.96,whatsit
12909,2002-9-11,2837.49,toy
12910,2001-4-1,6924.94,car
12911,2009-1-19,2253.77,toy
12912,2001-2-8,2136.11,whatchamacalit
12913,2016-7-27,9302.78,doohickey
12914,2008-6-15,5994.79,whatsit
12915,2007-9-26,4684.95,subscription
12916,2002-8-7,3179.45,phone
12917,2008-11-1,8725.47,whatchamacalit
12918,2005-7-27,425.96,pet
12919,2020-9-6,9004.5,gizmo
12920,2008-11-3,7560.31,whatsit
12921,2025-11-20,7294.87,whoozit
12922,2006-4-7,2873.90,toy
12923,2006-9-23,3571.4,thingy
12924,2025-5-28,7901.71,gizmo
12925,2010-9-17,1365.66,toy
12926,1999-10-25,3075.43,gizmo
12927,2015-9-18,7302.55,phone
12928,2003-8-30,9095.54,car
12929,2021-10-29,8570.19,car
12930,2010-2-9,9628.12,gadget
12931,2005-7-6,5020.12,subscription
12932,1999-9-20,8738.98,book
12933,2017-9-4,7852.3,subscription
12934,2026-11-9,1551.42,whatsit
12935,2011-1-4,4198.74,book
12936,2014-6-5,8863.79,toy
12937,2000-6-13,6514.65,whatsit
12938,2002-7-20,5824.55,doohickey
12939,2006-5-6,7455.15,book
12940,2009-6-3,1467.31,pet
12941,2008-11-30,4858.34,thingamabob
12942,2005-9-29,9625.87,toy
12943,1999-6-28,7613.83,phone
12944,2012-5-19,2766.18,whatchamacalit
12945,2019-1-7,1507.88,thingamabob
12946,2012-5-14,8477.12,subscription
12947,2015-4-27,4681.47,gadget
12948,2002-4-14,3650.29,whoozit
12949,2005-2-23,5001.52,subscription
12950,2007-3-24,4006.83,whatchamacalit
12951,2017-5-13,6579.44,thingamabob
12952,2006-11-29,6305.33,whatsit
12953,2009-9-22,9734.21,whatsit
12954,2023-5-7,7533.86,book
12955,2023-2-6,7947.57,pet
12956,2003-2-2,9450.98,gadget
12957,2007-9-10,6846.24,whoozit
12958,2011-5-29,8200.68,whatsit
12959,2001-2-23,3874.24,gadget
12960,1995-6-12,7156.70,thingy
12961,2010-5-21,3129.67,pet
12962,2011-9-1,6851.3,thingamabob
12963,2018-8-21,7889.54,thingy
12964,2010-10-7,8714.53,gadget
12965,2016-5-15,3545.17,whatsit
12966,1997-3-19,9370.0,thingy
12967,2025-4-10,6031.11,gizmo
12968,2003-9-11,9501.40,doohickey
12969,2015-2-22,5451.32,toy
12970,2003-3-12,5694.61,whatsit
12971,1996-10-22,1361.80,thingamabob
12972,2013-5-1,5311.99,whatchamacalit
12973,2011-3-2,5097.29,whatchamacalit
12974,2006-5-1,3207.54,thingamabob
12975,2005-12-30,5729.34,phone
12976,1998-3-19,5119.92,gadget
12977,2019-4-8,9497.52,car
12978,2022-2-29,5728.54,gadget
12979,2026-10-20,8145.65,whatsit
12980,2005-6-15,9723.92,thingy
12981,1999-9-12,9256.91,phone
12982,2019-3-15,1806.67,toy
12983,2005-1-17,1580.37,gizmo
12984,2000-7-9,6239.35,whatchamacalit
12985,2020-5-18,438.51,whatsit
12986,2016-6-28,8529.37,thingy
12987,2001-11-8,2546.1,doohickey
12988,2018-1-26,902.6,thingy
12989,2007-12-26,6059.81,gadget
12990,2002-1-8,9557.4,subscription
12991,2021-6-26,278.46,gizmo
12992,2009-9-28,5140.55,book
12993,2006-5-13,296.1,thingy
12994,2021-11-3,8598.70,pet
12995,2016-8-19,4866.0,whatchamacalit
12996,2000-9-27,2377.86,gadget
12997,2016-2-19,995.5,whoozit
12998,2020-8-22,2032.73,book
12999,2007-7-7,6153.98,book
13000,2018-1-12,5523.77,car
13001,1995-8-21,8556.11,whoozit
13002,2024-2-1,6887.97,phone
13003,2015-1-25,7766.77,whatsit
13004,1998-4-12,7624.10,thingy
13005,2007-11-1,1803.90,gizmo
13006,2007-2-8,2894.52,doohickey
13007,2017-4-11,3087.69,phone
13008,2008-4-16,624.23,thingamabob
13009,2014-11-25,3898.8,whatchamacalit
13010,2025-8-22,9821.9,pet
13011,2002-2-7,2510.6,subscription
13012,2026-8-29,9694.25,subscription
13013,2008-11-21,3905.40,whoozit
13014,2025-9-15,3798.74,whoozit
13015,2021-7-27,3831.49,car
13016,2006-4-29,3104.15,phone
13017,2017-1-2,2078.61,thingamabob
13018,1999-12-3,8845.36,toy
13019,2002-12-21,86.9,gadget
13020,2009-12-17,92.11,book
13021,1997-12-2,9469.12,subscription
13022,2008-5-4,2316.19,thingamabob
13023,2020-9-3,1691.26,whatsit
13024,2013-5-18,1680.77,phone
13025,2026-12-14,4930.93,whatsit
13026,2015-6-6,5466.27,gadget
13027,2012-9-3,2214.17,toy
13028,1997-5-24,1923.3,gadget
13029,1997-6-17,5108.49,gizmo
13030,2009-10-10,2857.65,book
13031,2000-7-7,9607.18,whatsit
13032,2007-10-3,9524.76,whatchamacalit
13033,2019-9-26,5505.27,pet
13034,2004-10-11,6808.61,thingy
13035,2013-8-1,7244.64,thingy
13036,2002-4-21,2293.44,whoozit
13037,2026-9-16,3207.35,gadget
13038,2018-7-15,5603.46,gadget
13039,2026-11-12,1603.6,whatchamacalit
13040,2008-9-7,9413.68,gadget
13041,2005-5-20,4345.31,gadget
13042,2003-6-29,6671.42,doohickey
13043,2016-3-29,5918.46,gadget
13044,2006-3-7,8959.5,thingamabob
13045,2022-1-10,1893.11,whatsit
13046,2000-6-23,8445.75,toy
13047,2014-12-17,1638.26,pet
13048,2013-10-3,645.79,car
13049,2007-3-9,1884.94,gadget
13050,2015-2-1,7106.24,thingy
13051,2000-10-2,2039.25,subscription
13052,2011-1-15,6253.22,whatsit
13053,2004-11-14,8622.2,thingamabob
13054,2013-7-27,6937.59,book
13055,2024-8-17,4817.49,thingamabob
13056,2010-3-11,2706.93,gadget
13057,2021-10-23,1988.95,pet
13058,2001-6-16,5486.27,subscription
13059,2016-9-21,3000.92,thingy
13060,2010-8-8,5248.13,gadget
13061,2007-6-29,2415.13,gizmo
13062,2003-11-16,7249.95,whatchamacalit
13063,2007-9-28,6007.30,doohickey
13064,2013-9-5,694.75,toy
13065,2023-6-22,1625.15,book
13066,2015-2-18,2096.74,phone
13067,2026-8-2,5211.69,thingy
13068,2022-9-24,3196.6,gizmo
13069,2007-7-18,9714.41,toy
13070,2000-6-13,7131.52,car
13071,2018-7-19,816.46,pet
13072,2016-1-3,7510.98,car
13073,2022-10-22,1666.28,thingy
13074,2008-12-8,3223.26,whatchamacalit
13075,2024-5-26,9403.81,car
13076,2017-7-15,7207.41,thingamabob
13077,2004-6-11,8883.46,thingy
13078,2022-1-18,9887.25,thingamabob
13079,2000-5-5,3972.93,whoozit
13080,1999-7-4,7794.10,toy
13081,2016-11-1,3823.47,doohickey
13082,2026-6-11,4760.37,phone
13083,2003-7-6,817.60,doohickey
13084,2011-1-28,7206.98,car
13085,2025-7-1,8327.41,gizmo
13086,1996-5-18,6352.97,thingamabob
13087,2005-4-29,74.78,whoozit
13088,2019-4-6,8632.1,whatchamacalit
13089,2007-2-9,8716.42,phone
13090,2002-5-21,1310.0,pet
13091,2005-2-30,9273.25,thingamabob
13092,2010-3-30,3130.87,whatchamacalit
13093,2004-3-19,3258.42,phone
13094,1996-5-24,9881.47,pet
13095,2020-5-13,1729.74,thingamabob
13096,1995-4-27,2006.13,whatchamacalit
13097,2022-4-6,74.11,book
13098,2023-1-11,5807.23,gizmo
13099,2012-7-2,4120.83,doohickey
13100,1996-9-3,1393.66,gadget
13101,2022-4-7,6086.37,pet
13102,2017-2-15,9344.83,gizmo
13103,2009-8-13,69.65,thingamabob
13104,1999-10-29,4019.46,thingy
13105,2002-10-28,72.36,phone
13106,2025-7-23,4636.90,whatsit
13107,1997-5-1,9081.16,whoozit
13108,2021-1-16,5604.23,gadget
13109,2013-11-20,5443.17,pet
13110,2001-3-16,5130.21,phone
13111,2001-3-30,2660.51,doohickey
13112,2012-8-19,5861.13,thingy
13113,2017-10-6,794.74,whatchamacalit
13114,2020-11-8,3269.52,gadget
13115,2025-6-24,1961.86,whatsit
13116,2024-5-3,6548.85,toy
13117,1995-11-7,8845.24,whoozit
13118,2009-6-4,3155.75,book
13119,2011-9-25,3782.51,whoozit
13120,2026-10-2,1547.81,phone
13121,1998-3-17,6836.46,thingamabob
13122,2011-6-22,7402.9,whoozit
13123,2013-4-26,4260.29,whatsit
13124,2009-7-23,6419.96,book
13125,2008-10-27,3979.58,toy
13126,2008-7-23,1885.12,gadget
13127,2016-6-30,2097.61,gadget
13128,2003-1-13,7402.74,pet
13129,2013-4-3,4036.58,phone
13130,1996-2-24,4604.12,gadget
13131,2016-11-9,5647.60,whoozit
13132,2013-2-12,2313.10,car
13133,2014-1-29,3629.4,doohickey
13134,2018-1-2,7360.1,pet
13135,2006-11-8,705.10,book
13136,2009-5-2,8309.55,gadget
13137,2004-8-6,9343.15,gizmo
13138,2011-1-27,1472.62,gadget
13139,2011-11-8,8335.68,car
13140,2013-10-27,3980.66,car
13141,2018-6-12,9235.21,gizmo
13142,2009-2-11,1228.36,thingamabob
13143,2006-8-23,4571.72,whatsit
13144,2021-7-11,5718.63,whatchamacalit
13145,1997-10-10,6811.77,whoozit
13146,1998-10-6,1294.35,pet
13147,2018-10-21,6327.35,phone
13148,2015-7-5,836.70,phone
13149,2011-12-27,8077.45,car
13150,2002-10-5,6788.59,thingy
13151,2006-11-6,348.77,thingy
13152,2003-2-22,2401.47,car
13153,2004-6-1,4733.93,car
13154,2003-10-30,7221.88,phone
13155,2005-8-2,4551.24,book
13156,2014-3-16,3223.60,car
13157,2011-1-4,9105.59,doohickey
13158,2010-7-14,8039.37,whatsit
13159,2023-12-10,3572.75,book
13160,2002-7-13,8981.36,pet
13161,2008-4-15,8903.93,gadget
13162,2018-6-8,5945.5,pet
13163,2001-12-11,2875.8,book
13164,2007-1-28,2939.87,subscription
13165,2026-10-3,2386.74,car
13166,2019-8-1,6742.58,book
13167,2016-2-9,8245.2,doohickey
13168,2009-6-1,7207.19,pet
13169,2023-11-12,7016.52,phone
13170,2010-10-16,6886.22,phone
13171,2024-4-14,6.63,toy
13172,2006-3-21,8020.59,thingamabob
13173,2019-2-16,7199.78,phone
13174,2013-5-7,2478.78,whatchamacalit
13175,2010-7-29,3802.0,gizmo
13176,1999-8-6,4987.54,gadget
13177,2023-9-30,9192.5,gizmo
13178,2016-7-2,1886.86,car
13179,2000-4-16,2272.93,toy
13180,2009-3-4,6777.23,doohickey
13181,2012-1-10,3753.94,gizmo
13182,1996-6-2,729.77,whoozit
13183,2025-1-30,4458.34,car
13184,2012-11-29,8190.89,thingamabob
13185,2003-11-19,9642.41,whoozit
13186,2015-9-10,413.94,thingamabob
13187,2006-1-21,2284.38,thingy
13188,2005-8-11,6097.0,whatsit
13189,2005-10-8,3539.11,phone
13190,1998-9-30,3954.73,doohickey
13191,2024-10-7,5936.65,thingy
13192,2014-12-7,4188.18,gadget
13193,1996-5-11,4466.52,doohickey
13194,2012-5-17,5269.76,book
13195,2013-8-27,2485.94,whatsit
13196,2025-9-8,8999.51,thingy
13197,2003-12-14,3319.21,pet
13198,2020-3-7,681.48,phone
13199,2001-5-25,4584.25,doohickey
13200,2016-3-28,2176.36,book
13201,2016-12-13,572.52,gizmo
13202,2007-9-24,3810.43,whatchamacalit
13203,2003-7-30,8580.28,whoozit
13204,2008-10-23,6445.13,phone
13205,2014-9-9,7747.26,pet
13206,2013-4-11,7602.28,book
13207,2006-10-8,3870.42,gadget
13208,1997-1-5,5232.40,whatsit
13209,2011-2-13,745.52,pet
13210,2016-6-30,9670.88,book
13211,2021-5-30,7847.4,thingy
13212,2010-4-27,8414.48,subscription
13213,1999-6-3,5615.55,whatchamacalit
13214,2002-4-27,9681.72,car
13215,2019-11-14,3261.65,thingy
